first_name,points_per_game,second_name,selected_by_percent,team,total_points,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,creativity_rank,threat_rank,ict_index_rank,position,price,G+A,price_range,ownership
Emil,2.9,Krafth,0.1,NEW,58,12.9,Krafth,1636,0,1,6,20,0,3,262,270.4,102.7,54.0,42.9,224,236,287,270,Defender,4.5,1,Budget,Differential
Fabian,3.5,Schär,0.7,NEW,88,19.6,Schär,2158,2,2,6,32,0,10,383,465.2,115.9,234.0,81.7,125,230,159,182,Defender,4.5,4,Budget,Differential
Matt,3.1,Targett,1.4,NEW,101,20.2,Targett,2871,1,2,9,47,0,7,530,587.4,635.1,184.0,140.7,82,33,191,69,Defender,5.0,3,Mid,Differential
Jamal,2.0,Lewis,0.1,NEW,10,2.2,Lewis,261,0,0,1,4,0,0,39,39.4,13.8,2.0,5.6,347,328,338,353,Defender,4.5,0,Budget,Differential
Sven,0.0,Botman,3.4,NEW,0,0.0,Botman,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,439,430,445,Defender,4.5,0,Budget,Differential
Neco,4.0,Williams,24.7,NFO,4,1.0,N.Williams,7,0,1,0,0,0,0,17,18.2,11.1,2.0,3.1,365,336,334,364,Defender,4.0,1,Budget,High
Steve,0.0,Cook,0.3,NFO,0,0.0,Cook,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,407,391,417,Defender,4.5,0,Budget,Differential
Scott,0.0,McKenna,0.2,NFO,0,0.0,McKenna,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,433,430,419,436,Defender,4.5,0,Budget,Differential
Mohamed,0.0,Dräger,0.9,NFO,0,0.0,Dräger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,382,364,395,Defender,4.0,0,Budget,Differential
Joe,0.0,Worrall,0.2,NFO,0,0.0,Worrall,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,438,428,444,Defender,4.5,0,Budget,Differential
Jonathan,0.0,Panzo,0.1,NFO,0,0.0,Panzo,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,387,370,399,Defender,4.0,0,Budget,Differential
Richie,0.0,Laryea,0.1,NFO,0,0.0,Laryea,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,441,432,447,Defender,4.5,0,Budget,Differential
Loïc,0.0,Mbe Soh,0.1,NFO,0,0.0,Mbe Soh,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,447,438,453,Defender,4.5,0,Budget,Differential
Giulian,0.0,Biancone,0.1,NFO,0,0.0,Biancone,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,451,443,457,Defender,4.5,0,Budget,Differential
Moussa,0.0,Niakhaté,0.2,NFO,0,0.0,Niakhaté,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438,435,425,441,Defender,4.5,0,Budget,Differential
Omar,0.0,Richards,0.1,NFO,0,0.0,Richards,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,437,427,443,Defender,4.5,0,Budget,Differential
Harry,0.0,Toffolo,0.1,NFO,0,0.0,Toffolo,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,420,407,426,Defender,4.5,0,Budget,Differential
Jack,1.1,Stephens,0.1,SOU,12,2.7,Stephens,810,0,0,1,19,0,0,135,192.8,48.2,6.0,24.8,262,285,328,310,Defender,4.5,0,Budget,Differential
Kyle,2.6,Walker-Peters,1.3,SOU,82,18.2,Walker-Peters,2630,1,3,6,49,0,7,481,481.8,376.9,425.0,128.0,115,96,91,86,Defender,4.5,4,Budget,Differential
Jan,3.0,Bednarek,0.6,SOU,94,20.9,Bednarek,2629,4,0,7,52,0,15,499,699.6,88.1,321.0,111.2,49,247,118,112,Defender,4.5,4,Budget,Differential
Lyanco,1.3,Silveira Neves Vojnovic,0.1,SOU,19,4.2,Lyanco,906,0,0,1,20,0,1,155,202.8,35.6,58.0,29.6,256,298,285,299,Defender,4.5,0,Budget,Differential
Yan,1.8,Valery,1.0,SOU,9,2.2,Valery,369,0,0,1,7,0,0,62,70.8,20.4,2.0,9.3,327,317,333,341,Defender,4.0,0,Budget,Differential
Romain,1.9,Perraud,0.1,SOU,38,8.4,Perraud,1621,0,1,3,33,0,1,189,195.2,152.7,178.0,52.4,261,196,195,256,Defender,4.5,1,Budget,Differential
Tino,2.9,Livramento,0.0,SOU,80,17.8,Livramento,2200,1,2,7,42,0,7,440,437.2,327.4,221.0,98.8,138,112,165,143,Defender,4.5,3,Budget,Differential
Mohammed,1.7,Salisu,0.2,SOU,58,12.9,Salisu,2971,0,0,6,58,0,4,478,730.2,139.6,330.0,119.7,37,207,112,98,Defender,4.5,0,Budget,Differential
Armel,0.0,Bella-Kotchap,0.1,SOU,0,0.0,Bella-Kotchap,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,461,452,466,Defender,4.5,0,Budget,Differential
Matt,4.5,Doherty,1.1,TOT,67,13.4,Doherty,871,2,5,3,11,0,8,255,279.6,224.4,291.0,79.6,218,158,130,187,Defender,5.0,7,Mid,Differential
Eric,3.8,Dier,3.3,TOT,132,26.4,Dier,3071,0,1,16,30,0,7,680,727.4,117.1,195.0,104.0,38,227,185,128,Defender,5.0,1,Mid,Differential
Ben,3.6,Davies,0.7,TOT,105,21.0,Davies,2537,1,2,12,30,0,3,490,501.4,203.5,254.0,96.2,110,166,151,148,Defender,5.0,3,Mid,Differential
Davinson,4.0,Sánchez,0.7,TOT,93,20.7,Sánchez,1626,2,1,10,16,0,8,417,421.4,94.3,186.0,70.2,149,244,189,213,Defender,4.5,3,Budget,Differential
Ryan,3.7,Sessegnon,0.6,TOT,56,12.4,R.Sessegnon,1046,0,3,6,11,0,3,231,171.0,204.9,137.0,51.3,277,165,215,259,Defender,4.5,3,Budget,Differential
Sergio,4.2,Reguilón,2.9,TOT,104,23.1,Reguilón,1914,2,4,9,25,0,9,438,468.8,459.9,362.0,129.3,124,69,106,84,Defender,4.5,6,Budget,Differential
Japhet,2.6,Tanganga,4.3,TOT,29,7.2,Tanganga,735,0,0,5,11,0,0,133,118.0,48.1,108.0,27.5,308,286,243,303,Defender,4.0,0,Budget,Differential
Joe,1.0,Rodon,0.5,TOT,3,0.8,Rodon,87,0,0,0,3,0,0,17,19.6,0.7,0.0,2.0,362,360,371,373,Defender,4.0,0,Budget,Differential
Cristian,2.9,Romero,2.6,TOT,63,12.6,Romero,1844,1,0,5,25,0,10,385,498.8,98.9,102.0,69.9,111,239,247,216,Defender,5.0,1,Mid,Differential
Emerson,3.3,Leite de Souza Junior,0.7,TOT,102,20.4,Emerson Royal,2282,1,1,10,26,0,8,489,463.0,448.9,298.0,121.1,127,74,127,93,Defender,5.0,2,Mid,Differential
Ivan,0.0,Perišić,31.9,TOT,0,0.0,Perišić,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,501,499,502,Defender,5.5,0,Mid,High
Clément,0.0,Lenglet,0.5,TOT,0,0.0,Lenglet,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,483,479,485,Defender,5.0,0,Mid,Differential
Djed,0.0,Spence,1.1,TOT,0,0.0,Spence,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,445,436,451,Defender,4.5,0,Budget,Differential
Angelo,3.6,Ogbonna,0.2,WHU,40,8.9,Ogbonna,921,1,0,3,11,0,6,182,167.0,5.3,67.0,24.0,279,345,272,314,Defender,4.5,1,Budget,Differential
Aaron,3.7,Cresswell,3.7,WHU,115,23.0,Cresswell,2726,2,4,7,38,0,17,578,589.2,545.7,187.0,132.4,80,46,188,78,Defender,5.0,6,Mid,Differential
Craig,2.6,Dawson,0.5,WHU,90,18.0,Dawson,2752,2,3,6,43,0,1,466,712.0,62.4,389.0,116.6,45,271,101,103,Defender,5.0,5,Mid,Differential
Kurt,2.8,Zouma,1.3,WHU,66,14.7,Zouma,2078,1,0,5,29,0,5,388,506.0,33.3,131.0,67.2,107,300,220,220,Defender,4.5,1,Budget,Differential
Arthur,2.2,Masuaku,0.1,WHU,29,6.4,Masuaku,645,1,1,1,12,0,3,145,178.2,57.2,39.0,27.5,272,277,296,304,Defender,4.5,2,Budget,Differential
Vladimir,2.5,Coufal,1.6,WHU,70,15.6,Coufal,2207,0,4,6,36,0,3,384,433.2,359.9,167.0,95.8,141,103,202,152,Defender,4.5,4,Budget,Differential
Issa,2.3,Diop,0.2,WHU,30,6.7,Diop,961,0,1,2,19,0,2,203,225.6,21.3,44.0,29.1,248,315,293,300,Defender,4.5,1,Budget,Differential
Ben,2.4,Johnson,0.1,WHU,48,10.7,Johnson,1397,1,0,3,18,0,1,235,307.2,176.4,39.0,52.3,208,182,298,258,Defender,4.5,1,Budget,Differential
Nayef,0.0,Aguerd,0.4,WHU,0,0.0,Aguerd,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,487,483,489,Defender,5.0,0,Mid,Differential
Willy,1.7,Boly,0.3,WOL,17,3.8,Boly,900,0,0,1,20,0,0,165,195.4,18.1,29.0,24.3,260,322,304,313,Defender,4.5,0,Budget,Differential
Conor,3.6,Coady,5.0,WOL,138,27.6,Coady,3361,4,0,11,43,0,10,688,781.0,45.4,202.0,103.2,25,288,176,130,Defender,5.0,4,Mid,Differential
Jonathan,2.9,Castro Otto,1.3,WOL,38,8.4,Jonny,1022,2,0,2,22,0,2,178,229.8,174.2,144.0,54.9,245,184,208,245,Defender,4.5,2,Budget,Differential
Nélson,3.8,Cabral Semedo,0.0,WOL,94,18.8,Semedo,2131,0,1,9,18,0,9,412,346.2,289.3,266.0,90.3,189,123,145,168,Defender,5.0,1,Mid,Differential
Max,3.5,Kilman,0.6,WOL,106,23.6,Kilman,2688,1,1,10,25,0,5,536,587.8,68.8,207.0,86.5,81,262,174,174,Defender,4.5,2,Budget,Differential
Rayan,3.8,Aït-Nouri,2.5,WOL,87,19.3,Aït-Nouri,1826,1,4,7,26,0,10,367,390.8,323.2,174.0,89.1,167,117,197,170,Defender,4.5,5,Budget,Differential
Toti António,1.5,Gomes,0.9,WOL,6,1.5,Toti,360,0,0,0,6,0,0,52,87.0,4.5,28.0,12.0,319,346,305,333,Defender,4.0,0,Budget,Differential
Yerson,0.0,Mosquera Valdelamar,1.2,WOL,0,0.0,Mosquera,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,403,387,414,Defender,4.0,0,Budget,Differential
Nathan,2.9,Collins,0.3,WOL,55,12.2,Collins,1670,2,0,5,26,0,1,272,436.0,78.2,254.0,77.0,139,254,150,192,Defender,4.5,2,Budget,Differential
Granit,2.2,Xhaka,0.5,ARS,60,12.0,Xhaka,2327,1,2,6,38,0,3,334,395.4,522.9,262.0,118.2,163,54,147,101,Midfielder,5.0,3,Budget,Differential
Mohamed,1.9,Elneny,1.5,ARS,27,6.0,Elneny,801,0,2,0,17,0,0,156,163.2,131.5,49.0,34.4,283,216,290,285,Midfielder,4.5,2,Budget,Differential
Thomas,3.0,Partey,0.5,ARS,71,14.2,Partey,2027,2,2,10,25,0,4,345,359.6,275.5,394.0,103.0,183,133,99,131,Midfielder,5.0,4,Budget,Differential
Martin,3.6,Ødegaard,10.8,ARS,131,20.2,Ødegaard,2782,7,4,11,39,0,9,541,676.6,1073.2,639.0,238.2,54,5,47,21,Midfielder,6.5,11,Mid,Differential
Nicolas,2.2,Pépé,0.4,ARS,45,8.2,Pépé,681,1,4,2,9,0,1,127,149.4,216.9,400.0,76.3,292,160,97,196,Midfielder,5.5,5,Budget,Differential
Emile,3.8,Smith Rowe,4.3,ARS,125,20.8,Smith Rowe,1909,10,2,8,28,0,9,435,555.8,453.3,576.0,158.4,97,73,54,55,Midfielder,6.0,12,Mid,Differential
Bukayo,4.7,Saka,16.6,ARS,179,22.4,Saka,2978,11,9,13,39,0,18,566,790.4,977.8,1434.0,320.0,23,7,4,4,Midfielder,8.0,20,Mid,High
Albert,1.7,Sambi Lokonga,0.3,ARS,32,7.1,Sambi,1129,0,0,7,11,0,0,173,192.4,263.4,108.0,56.3,263,138,244,241,Midfielder,4.5,0,Budget,Differential
Gabriel,3.8,Martinelli Silva,14.1,ARS,110,18.3,Martinelli,1855,6,7,7,25,0,6,345,475.8,483.3,786.0,174.7,120,64,32,45,Midfielder,6.0,13,Mid,Differential
Ainsley,1.5,Maitland-Niles,0.1,ARS,12,2.4,Maitland-Niles,263,0,0,2,4,0,0,44,42.6,41.3,9.0,9.3,345,293,322,342,Midfielder,5.0,0,Budget,Differential
Lucas,0.0,Torreira di Pascua,0.6,ARS,0,0.0,Torreira,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,434,424,440,Midfielder,4.5,0,Budget,Differential
Reiss,1.0,Nelson,0.0,ARS,1,0.2,Nelson,19,0,0,0,1,0,0,4,4.0,11.6,20.0,3.6,378,334,312,362,Midfielder,5.0,0,Budget,Differential
Fábio,0.0,Ferreira Vieira,0.5,ARS,0,0.0,Fábio Vieira,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,523,523,523,523,Midfielder,6.0,0,Mid,Differential
Marcus,0.0,Oliveira Alencar,0.1,ARS,0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,500,500,497,501,Midfielder,5.0,0,Budget,Differential
Philippe,4.4,Coutinho Correia,18.9,AVL,83,11.9,Coutinho,1327,5,3,7,17,0,7,283,360.8,349.3,445.0,115.7,182,104,81,105,Midfielder,7.0,8,Mid,High
Bertrand,1.4,Traoré,0.2,AVL,13,2.6,Traoré,212,0,1,0,3,0,0,41,21.0,10.6,90.0,11.8,358,337,257,334,Midfielder,5.0,1,Budget,Differential
Morgan,1.3,Sanson,0.3,AVL,13,2.9,Sanson,349,0,0,0,8,0,0,61,52.8,36.6,3.0,9.4,336,297,332,339,Midfielder,4.5,0,Budget,Differential
John,3.1,McGinn,1.7,AVL,110,20.0,McGinn,3090,3,4,10,48,0,12,495,700.2,777.8,307.0,178.6,48,15,124,40,Midfielder,5.5,7,Budget,Differential
Marvelous,1.4,Nakamba,0.2,AVL,22,4.9,Nakamba,899,0,0,2,20,0,0,124,139.2,42.2,0.0,18.3,298,291,423,319,Midfielder,4.5,0,Budget,Differential
Emiliano,3.1,Buendía Stati,0.7,AVL,107,17.8,Buendía,1887,4,6,7,32,0,8,378,482.8,660.5,531.0,167.8,114,28,62,49,Midfielder,6.0,10,Mid,Differential
Leon,2.1,Bailey,6.2,AVL,37,7.4,Bailey,750,1,3,2,13,0,1,98,143.2,118.5,271.0,53.2,295,224,142,254,Midfielder,5.0,4,Budget,Differential
Douglas Luiz,2.6,Soares de Paulo,0.8,AVL,89,17.8,Douglas Luiz,2715,2,3,10,38,0,3,468,503.2,547.9,199.0,125.1,108,45,181,89,Midfielder,5.0,5,Budget,Differential
Jacob,3.2,Ramsey,3.2,AVL,109,19.8,Ramsey,2465,6,1,12,35,0,9,402,538.2,334.0,432.0,130.7,102,108,89,81,Midfielder,5.5,7,Budget,Differential
Carney,1.3,Chukwuemeka,0.8,AVL,16,3.6,Chukwuemeka,291,0,1,0,6,0,0,43,44.0,34.6,69.0,14.9,342,299,271,327,Midfielder,4.5,1,Budget,Differential
Tim,1.3,Iroegbunam,0.0,AVL,4,0.9,Iroegbunam,90,0,0,1,0,0,0,17,10.6,2.0,4.0,1.7,371,351,331,376,Midfielder,4.5,0,Budget,Differential
Anwar,2.0,El Ghazi,0.1,AVL,22,4.4,El Ghazi,392,1,1,1,8,0,1,61,74.6,85.2,85.0,24.4,326,249,261,312,Midfielder,5.0,2,Budget,Differential
Boubacar,0.0,Kamara,0.2,AVL,0,0.0,Kamara,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,490,487,492,Midfielder,5.0,0,Budget,Differential
Jaden,1.0,Philogene-Bidace,0.0,AVL,1,0.2,Philogene-Bidace,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,462,454,467,Midfielder,4.5,0,Budget,Differential
Junior,0.0,Stanislas,0.2,BOU,0,0.0,Stanislas,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,473,471,465,474,Midfielder,5.0,0,Budget,Differential
David,0.0,Brooks,0.3,BOU,0,0.0,Brooks,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,505,505,503,506,Midfielder,5.5,0,Budget,Differential
Jamal,0.0,Lowe,0.1,BOU,0,0.0,Lowe,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,507,506,507,Midfielder,5.5,0,Budget,Differential
Emiliano,0.0,Marcondes,0.0,BOU,0,0.0,Marcondes,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,475,470,477,Midfielder,5.0,0,Budget,Differential
Jefferson,0.0,Lerma Solís,0.1,BOU,0,0.0,Lerma,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,476,472,478,Midfielder,5.0,0,Budget,Differential
Lewis,0.0,Cook,0.1,BOU,0,0.0,Cook,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,478,474,480,Midfielder,5.0,0,Budget,Differential
Ben,0.0,Pearson,0.2,BOU,0,0.0,Pearson,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,426,414,432,Midfielder,4.5,0,Budget,Differential
Ryan,0.0,Christie,0.1,BOU,0,0.0,Christie,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,509,508,509,Midfielder,5.5,0,Budget,Differential
Philip,0.0,Billing,0.3,BOU,0,0.0,Billing,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,509,510,509,510,Midfielder,5.5,0,Budget,Differential
Siriki,0.0,Dembélé,0.1,BOU,0,0.0,Dembélé,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,494,491,495,Midfielder,5.0,0,Budget,Differential
Jaidon,0.0,Anthony,0.1,BOU,0,0.0,Anthony,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,516,516,516,Midfielder,5.5,0,Budget,Differential
Joe,0.0,Rothwell,0.0,BOU,0,0.0,Rothwell,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,480,479,475,481,Midfielder,5.0,0,Budget,Differential
Christian,2.9,Nørgaard,0.3,BRE,101,18.4,Nørgaard,3054,3,4,8,51,0,5,502,694.8,409.8,434.0,154.3,51,86,87,58,Midfielder,5.5,7,Budget,Differential
Josh,0.8,Dasilva,1.3,BRE,7,1.6,Dasilva,250,0,0,0,6,0,0,27,30.2,41.2,30.0,10.0,352,294,303,336,Midfielder,4.5,0,Budget,Differential
Vitaly,2.9,Janelt,0.1,BRE,90,16.4,Janelt,2295,4,0,9,37,0,8,343,460.6,331.1,400.0,119.0,129,110,98,100,Midfielder,5.5,4,Budget,Differential
Saman,1.8,Ghoddos,0.0,BRE,30,6.0,Ghoddos,524,1,2,1,4,0,0,115,128.4,96.3,133.0,36.0,302,243,219,282,Midfielder,5.0,3,Budget,Differential
Mathias,1.7,Jensen,0.1,BRE,54,10.8,Jensen,1590,0,1,3,30,0,2,246,253.2,540.6,198.0,99.3,231,48,184,141,Midfielder,5.0,1,Budget,Differential
Yoane,3.1,Wissa,0.3,BRE,92,16.7,Wissa,1268,7,2,3,22,0,6,277,348.0,133.1,402.0,87.6,188,213,96,171,Midfielder,5.5,9,Budget,Differential
Frank,1.8,Onyeka,0.0,BRE,35,7.0,Onyeka,1040,0,2,3,19,0,0,117,93.0,73.5,174.0,33.7,315,258,198,287,Midfielder,5.0,2,Budget,Differential
Shandon,1.6,Baptiste,0.3,BRE,35,7.8,Baptiste,898,1,0,2,15,0,2,120,139.0,120.8,145.0,40.3,299,223,206,273,Midfielder,4.5,1,Budget,Differential
Mads,1.0,Bidstrup,0.0,BRE,4,0.9,Bidstrup,36,0,0,0,0,0,0,11,6.6,0.7,0.0,0.8,374,361,453,382,Midfielder,4.5,0,Budget,Differential
Keane,0.0,Lewis-Potter,0.2,BRE,0,0.0,Lewis-Potter,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,514,514,514,Midfielder,5.5,0,Budget,Differential
Adam,1.8,Lallana,0.1,BHA,44,8.8,Lallana,1559,0,1,6,20,0,0,240,209.4,162.9,173.0,54.6,253,191,199,247,Midfielder,5.0,1,Budget,Differential
Pascal,3.0,Groß,0.2,BHA,88,16.0,Gross,2033,2,5,8,24,0,7,405,475.2,961.8,370.0,180.9,121,8,105,38,Midfielder,5.5,7,Budget,Differential
Solly,2.0,March,0.1,BHA,61,12.2,March,1733,0,2,7,23,0,0,216,278.4,528.4,291.0,109.7,219,51,131,119,Midfielder,5.0,2,Budget,Differential
Leandro,4.1,Trossard,2.1,BHA,141,21.7,Trossard,2803,8,4,11,33,0,16,465,627.6,708.3,1020.0,235.4,64,21,13,22,Midfielder,6.5,12,Mid,Differential
Steven,1.4,Alzate,0.2,BHA,13,2.9,Alzate,401,0,0,0,7,0,0,77,70.2,40.8,21.0,13.3,328,295,309,332,Midfielder,4.5,0,Budget,Differential
Alexis,2.8,Mac Allister,0.2,BHA,93,16.9,Mac Allister,2112,5,2,6,29,0,8,398,509.6,490.7,550.0,154.9,106,62,58,57,Midfielder,5.5,7,Budget,Differential
Jakub,2.1,Moder,0.1,BHA,58,12.9,Moder,1694,0,3,5,23,0,0,227,239.6,286.0,372.0,90.3,241,126,103,167,Midfielder,4.5,3,Budget,Differential
Enock,3.2,Mwepu,0.2,BHA,58,10.5,Mwepu,990,2,5,3,13,0,5,200,244.8,143.2,210.0,59.4,239,202,172,234,Midfielder,5.5,7,Budget,Differential
Jeremy,1.0,Sarmiento Morante,0.1,BHA,5,1.1,Sarmiento,44,0,0,0,2,0,0,15,2.8,2.4,2.0,0.8,379,350,340,379,Midfielder,4.5,0,Budget,Differential
Moisés,3.4,Caicedo Corozo,0.1,BHA,27,5.4,Caicedo,660,1,1,4,6,0,1,124,145.4,64.6,131.0,34.1,294,267,221,286,Midfielder,5.0,2,Budget,Differential
Taylor,1.0,Richards,0.0,BHA,2,0.4,Richards,23,0,0,0,0,0,0,5,4.6,12.8,8.0,2.5,376,330,324,369,Midfielder,4.5,0,Budget,Differential
Kaoru,0.0,Mitoma,0.0,BHA,0,0.0,Mitoma,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,497,497,494,498,Midfielder,5.0,0,Budget,Differential
Kacper,0.0,Kozłowski,0.1,BHA,0,0.0,Kozłowski,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,464,456,469,Midfielder,4.5,0,Budget,Differential
Jorge Luiz,3.7,Frello Filho,1.2,CHE,106,17.7,Jorginho,2271,6,2,12,16,0,11,519,605.8,429.3,214.0,125.1,72,79,170,90,Midfielder,6.0,8,Mid,Differential
Ross,2.3,Barkley,0.1,CHE,14,2.8,Barkley,174,1,0,1,2,0,1,43,61.4,117.7,87.0,26.7,331,226,260,305,Midfielder,5.0,1,Budget,Differential
Mateo,3.0,Kovacic,1.1,CHE,76,15.2,Kovacic,1552,2,5,8,11,0,7,348,409.6,407.4,198.0,101.5,157,88,182,135,Midfielder,5.0,7,Budget,Differential
N'Golo,3.0,Kanté,2.7,CHE,79,15.8,Kanté,1769,2,5,9,19,0,2,377,455.6,414.3,223.0,109.3,134,85,162,121,Midfielder,5.0,7,Budget,Differential
Hakim,3.4,Ziyech,0.5,CHE,79,13.2,Ziyech,1311,4,3,7,12,0,9,281,365.2,458.6,504.0,132.6,179,71,66,77,Midfielder,6.0,7,Mid,Differential
Ruben,2.2,Loftus-Cheek,0.1,CHE,52,10.4,Loftus-Cheek,1384,0,3,5,21,0,1,251,282.8,291.1,218.0,79.2,215,120,169,190,Midfielder,5.0,3,Budget,Differential
Christian,3.5,Pulisic,0.8,CHE,77,12.8,Pulisic,1282,6,2,6,10,0,2,206,317.6,223.9,434.0,97.5,205,159,88,145,Midfielder,6.0,8,Mid,Differential
Mason,5.3,Mount,9.2,CHE,169,21.1,Mount,2358,11,11,11,25,0,16,597,823.8,944.9,995.0,276.3,18,9,17,8,Midfielder,8.0,22,Mid,Differential
Callum,3.3,Hudson-Odoi,0.1,CHE,49,8.9,Hudson-Odoi,958,1,4,6,8,0,1,163,175.4,326.9,326.0,82.7,275,114,114,178,Midfielder,5.5,5,Budget,Differential
Conor,4.1,Gallagher,2.7,CHE,140,23.3,Gallagher,2843,8,6,11,38,0,16,469,673.8,635.9,672.0,197.9,55,32,46,31,Midfielder,6.0,14,Mid,Differential
Billy,2.0,Gilmour,0.6,CHE,49,10.9,Gilmour,1852,0,1,2,52,0,1,283,280.2,458.7,134.0,87.2,216,70,218,172,Midfielder,4.5,1,Budget,Differential
Raheem,5.4,Sterling,6.9,CHE,163,16.3,Sterling,2121,13,7,13,17,0,15,468,730.8,613.2,1188.0,253.4,36,38,11,16,Midfielder,10.0,20,Premium,Differential
James,2.6,McArthur,0.1,CRY,54,10.8,McArthur,1434,0,4,5,15,0,5,288,324.2,256.6,120.0,70.0,196,139,232,215,Midfielder,5.0,4,Budget,Differential
Luka,1.3,Milivojevic,0.7,CRY,19,4.2,Milivojevic,767,0,0,1,16,0,0,118,88.6,196.6,38.0,32.3,317,170,300,290,Midfielder,4.5,0,Budget,Differential
Jordan,2.5,Ayew,0.3,CRY,77,14.0,Ayew,2012,3,4,9,31,0,3,281,349.2,361.3,491.0,120.1,186,102,69,96,Midfielder,5.5,7,Budget,Differential
Wilfried,4.5,Zaha,7.1,CRY,150,21.4,Zaha,2759,14,2,11,34,0,11,422,777.2,660.5,1001.0,243.8,26,29,15,18,Midfielder,7.0,16,Mid,Differential
Jeffrey,2.7,Schlupp,0.2,CRY,86,17.2,Schlupp,1840,4,2,8,19,0,2,297,412.0,249.8,486.0,114.9,155,140,70,108,Midfielder,5.0,6,Budget,Differential
Will,2.1,Hughes,0.0,CRY,34,6.8,Hughes,1050,0,2,4,16,0,2,164,159.0,143.0,60.0,36.3,287,203,283,281,Midfielder,5.0,2,Budget,Differential
Jairo,1.3,Riedewald,0.1,CRY,4,0.9,Riedewald,116,0,0,0,5,0,0,16,11.2,27.5,2.0,4.0,369,310,337,360,Midfielder,4.5,0,Budget,Differential
Eberechi,2.4,Eze,0.8,CRY,31,5.6,Eze,599,1,1,3,8,0,2,125,120.0,175.3,135.0,43.2,306,183,217,269,Midfielder,5.5,2,Budget,Differential
Michael,2.8,Olise,0.8,CRY,73,13.3,Olise,1127,2,6,4,14,0,8,287,308.2,389.0,269.0,96.5,207,91,143,147,Midfielder,5.5,8,Budget,Differential
Jesurun,2.0,Rak-Sakyi,0.1,CRY,4,0.9,Rak-Sakyi,79,0,0,1,0,0,0,7,1.0,6.1,2.0,0.8,381,343,341,381,Midfielder,4.5,0,Budget,Differential
Malcolm,0.0,Ebiowei,0.3,CRY,0,0.0,Ebiowei,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,459,455,447,461,Midfielder,4.5,0,Budget,Differential
Cheick,0.0,Doucouré,0.1,CRY,0,0.0,C.Doucouré,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496,496,493,497,Midfielder,5.0,0,Budget,Differential
Andros,3.1,Townsend,0.0,EVE,66,12.0,Townsend,1452,3,2,3,30,0,8,252,351.6,468.9,221.0,103.9,185,68,167,129,Midfielder,5.5,5,Budget,Differential
Dele,1.7,Alli,0.5,EVE,35,6.4,Dele,985,1,0,3,23,0,1,103,189.2,142.6,129.0,46.1,267,204,223,266,Midfielder,5.5,1,Budget,Differential
Allan,2.1,Marques Loureiro,0.1,EVE,58,11.6,Allan,2181,0,3,6,38,0,2,313,391.4,228.4,82.0,70.4,166,156,262,212,Midfielder,5.0,3,Budget,Differential
