first_name,points_per_game,second_name,selected_by_percent,team,total_points,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,creativity_rank,threat_rank,ict_index_rank,position,price,G+A,price_range,ownership
Eberechi,3.7,Eze,0.1,CRY,125,20.8,Eze,2555,4,8,6,51,0,17,470,516.2,653.1,383.0,155.4,110,34,90,61,Midfielder,6.0,12,Mid,Differential
Michael,0.0,Olise,0.2,CRY,0,0.0,Olise,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,478,477,479,Midfielder,5.5,0,Budget,Differential
Fabian,1.0,Delph,0.2,EVE,8,1.8,Delph,260,0,0,0,6,0,0,48,37.0,29.8,1.0,6.8,339,293,329,341,Midfielder,4.5,0,Budget,Differential
Gylfi,3.4,Sigurdsson,2.9,EVE,122,17.4,Sigurdsson,2244,6,5,10,29,0,13,443,530.6,644.2,510.0,168.8,100,36,62,49,Midfielder,7.0,11,Mid,Differential
James,4.4,Rodríguez,3.7,EVE,101,14.4,James,1763,6,5,5,27,0,11,432,499.2,585.6,399.0,148.7,121,41,87,68,Midfielder,7.0,11,Mid,Differential
Bernard,1.8,Anício Caldeira Duarte,0.0,EVE,21,3.8,Bernard,447,1,0,2,7,0,1,75,104.8,142.7,80.0,32.7,303,189,254,290,Midfielder,5.5,1,Budget,Differential
Allan,2.0,Marques Loureiro,1.1,EVE,47,10.4,Allan,2050,0,0,7,30,0,0,290,366.6,233.3,42.0,64.4,179,152,286,214,Midfielder,4.5,0,Budget,Differential
André Filipe,1.7,Tavares Gomes,0.1,EVE,48,9.6,André Gomes,1559,0,1,5,22,0,0,224,189.0,244.5,103.0,53.0,254,141,229,236,Midfielder,5.0,1,Budget,Differential
Abdoulaye,2.8,Doucouré,0.3,EVE,80,14.5,Doucouré,2443,2,3,9,36,0,2,421,433.8,319.4,267.0,102.1,154,107,133,126,Midfielder,5.5,5,Budget,Differential
Alex,2.2,Iwobi,0.2,EVE,65,10.8,Iwobi,1530,1,3,5,21,0,1,256,262.6,263.1,233.0,76.0,222,133,144,185,Midfielder,6.0,4,Mid,Differential
Tom,1.9,Davies,0.1,EVE,47,9.4,Davies,1417,0,1,5,23,0,1,209,205.6,112.0,30.0,34.7,244,213,295,283,Midfielder,5.0,1,Budget,Differential
Andros,2.8,Townsend,0.5,EVE,94,17.1,Townsend,2250,1,5,7,37,0,8,378,511.4,694.6,311.0,152.1,114,26,110,66,Midfielder,5.5,6,Budget,Differential
Demarai,1.0,Gray,0.3,EVE,1,0.2,Gray,18,0,0,0,0,0,0,3,0.2,1.3,3.0,0.5,361,333,324,360,Midfielder,5.5,0,Budget,Differential
Marc,2.5,Albrighton,0.2,LEI,78,14.2,Albrighton,1735,1,7,4,22,0,3,325,412.6,544.2,282.0,123.9,158,46,126,89,Midfielder,5.5,8,Budget,Differential
Nampalys,1.8,Mendy,0.4,LEI,41,9.1,Mendy,1452,0,1,4,25,0,0,234,153.0,118.7,23.0,29.6,280,205,304,294,Midfielder,4.5,1,Budget,Differential
Dennis,2.5,Praet,0.1,LEI,37,7.4,Praet,714,1,2,3,11,0,1,129,119.2,132.1,120.0,36.9,292,198,213,281,Midfielder,5.0,3,Budget,Differential
Youri,3.5,Tielemans,4.8,LEI,133,20.5,Tielemans,3356,6,4,11,50,0,11,633,840.4,788.2,462.0,209.1,14,19,69,27,Midfielder,6.5,10,Mid,Differential
Ayoze,2.3,Pérez,0.3,LEI,58,9.7,Pérez,1322,2,1,5,21,0,2,149,255.6,323.6,482.0,106.1,225,103,65,117,Midfielder,6.0,3,Mid,Differential
James,4.3,Maddison,12.1,LEI,133,19.0,Maddison,2093,8,7,10,28,0,12,473,588.4,770.3,668.0,202.5,72,20,48,33,Midfielder,7.0,15,Mid,Differential
Hamza,1.4,Choudhury,0.1,LEI,14,3.1,Choudhury,311,0,0,2,2,0,0,59,34.0,13.5,29.0,7.6,341,309,297,338,Midfielder,4.5,0,Budget,Differential
Harvey,5.0,Barnes,9.3,LEI,126,18.0,Barnes,1944,9,5,7,25,0,13,348,556.4,359.0,810.0,172.7,89,92,35,47,Midfielder,7.0,14,Mid,Differential
Wilfred,3.0,Ndidi,1.3,LEI,79,15.8,Ndidi,2175,1,4,7,31,0,11,430,549.2,234.5,78.0,86.2,91,150,259,163,Midfielder,5.0,5,Budget,Differential
Boubakary,0.0,Soumaré,0.1,LEI,0,0.0,Soumaré,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,451,448,453,Midfielder,5.0,0,Budget,Differential
Pablo,1.8,Hernández Domínguez,0.0,LEE,28,5.1,Hernández,414,0,3,1,6,0,0,103,84.0,97.9,153.0,33.4,315,227,194,287,Midfielder,5.5,3,Budget,Differential
Mateusz,2.8,Klich,0.5,LEE,99,18.0,Klich,2386,4,5,8,44,0,3,407,464.6,661.4,333.0,145.7,141,32,104,72,Midfielder,5.5,9,Budget,Differential
Stuart,4.5,Dallas,16.9,LEE,171,31.1,Dallas,3410,8,3,12,53,0,15,726,756.8,454.6,527.0,174.2,31,64,59,46,Midfielder,5.5,11,Budget,High
Kalvin,2.3,Phillips,2.6,LEE,67,13.4,Phillips,2428,1,2,9,34,0,2,396,535.4,539.3,82.0,115.8,98,47,251,99,Midfielder,5.0,3,Budget,Differential
Hélder Wander,2.9,Sousa de Azevedo e Costa,0.2,LEE,63,11.5,Costa,1150,3,4,3,23,0,2,162,224.2,134.3,289.0,64.7,239,194,124,212,Midfielder,5.5,7,Budget,Differential
Tyler,1.8,Roberts,0.1,LEE,49,9.8,Roberts,1330,1,2,4,19,0,0,169,189.4,239.0,296.0,72.5,253,145,119,194,Midfielder,5.0,3,Budget,Differential
Ian Carlo,1.0,Poveda-Ocampo,0.1,LEE,14,3.1,Poveda,344,0,0,0,5,0,0,43,55.0,71.5,91.0,21.8,331,264,239,307,Midfielder,4.5,0,Budget,Differential
Raphael,4.4,Dias Belloli,20.5,LEE,133,20.5,Raphinha,2358,6,10,9,34,0,11,489,719.6,889.3,902.0,251.3,40,13,28,15,Midfielder,6.5,16,Mid,High
Jamie,1.3,Shackleton,0.1,LEE,17,3.8,Shackleton,454,0,0,1,11,0,0,72,52.0,45.7,18.0,11.4,332,281,307,328,Midfielder,4.5,0,Budget,Differential
Jack,4.4,Harrison,5.4,LEE,160,26.7,Harrison,2846,8,10,11,45,0,15,542,759.2,821.7,666.0,225.2,30,16,49,21,Midfielder,6.0,18,Mid,Differential
James,1.7,Milner,0.1,LIV,44,8.8,Milner,1056,0,2,4,10,0,2,204,200.0,242.0,108.0,55.2,247,144,223,228,Midfielder,5.0,2,Budget,Differential
Jordan,2.7,Henderson,0.7,LIV,56,11.2,Henderson,1704,1,2,4,23,0,2,345,358.0,262.3,108.0,72.9,184,134,224,193,Midfielder,5.0,3,Budget,Differential
Thiago,2.3,Alcántara do Nascimento,1.1,LIV,55,10.0,Thiago,1851,1,0,8,18,0,1,331,378.8,460.3,178.0,101.9,171,62,173,127,Midfielder,5.5,1,Budget,Differential
Xherdan,1.9,Shaqiri,0.2,LIV,26,4.3,Shaqiri,548,0,2,2,7,0,1,127,95.2,294.2,86.0,47.6,311,118,246,248,Midfielder,6.0,2,Mid,Differential
Alex,1.6,Oxlade-Chamberlain,0.2,LIV,21,3.5,Chamberlain,243,1,1,0,6,0,0,58,70.8,32.9,68.0,17.1,323,288,264,319,Midfielder,6.0,2,Mid,Differential
Sadio,5.0,Mané,4.1,LIV,176,14.7,Mané,2808,11,11,12,28,0,14,513,808.8,809.7,1535.0,315.5,19,17,4,4,Midfielder,12.0,22,Premium,Differential
Fabio Henrique,2.4,Tavares,0.8,LIV,71,12.9,Fabinho,2566,0,2,11,29,0,2,421,460.4,106.8,75.0,64.6,143,218,261,213,Midfielder,5.5,2,Budget,Differential
Mohamed,6.2,Salah,49.5,LIV,231,18.5,Salah,3077,22,6,11,41,0,21,657,1056.0,825.7,1980.0,385.8,4,15,1,2,Midfielder,12.5,28,Premium,High
Takumi,2.5,Minamino,0.1,LIV,48,8.7,Minamino,999,3,0,2,18,0,2,153,168.2,92.3,281.0,54.0,271,236,127,234,Midfielder,5.5,3,Budget,Differential
Naby,1.5,Keita,0.2,LIV,15,3.0,Keita,517,0,0,2,8,0,0,78,70.6,100.5,119.0,29.0,324,224,214,296,Midfielder,5.0,0,Budget,Differential
Diogo,4.5,Jota,10.4,LIV,86,11.5,Jota,1106,9,0,4,15,0,9,228,387.4,188.3,680.0,125.7,169,169,47,88,Midfielder,7.5,9,Mid,Differential
Curtis,2.1,Jones,0.1,LIV,50,10.0,Jones,1169,1,2,5,14,0,0,226,224.6,233.4,289.0,74.8,237,151,123,188,Midfielder,5.0,3,Budget,Differential
Jack,5.2,Grealish,29.9,MCI,135,16.9,Grealish,2183,6,12,12,28,0,13,531,707.4,1029.6,917.0,265.3,41,9,26,11,Midfielder,8.0,18,Mid,High
Ilkay,5.6,Gündogan,6.4,MCI,157,20.9,Gündogan,2025,13,4,12,16,0,22,620,754.6,688.4,712.0,215.7,32,28,45,24,Midfielder,7.5,17,Mid,Differential
Kevin,5.6,De Bruyne,9.2,MCI,141,11.8,De Bruyne,1995,6,12,12,17,0,19,566,760.8,1170.1,914.0,284.7,29,4,27,8,Midfielder,12.0,18,Premium,Differential
Riyad,5.4,Mahrez,6.2,MCI,145,16.1,Mahrez,1945,9,8,11,22,0,15,505,606.0,693.6,893.0,219.1,62,27,29,23,Midfielder,9.0,17,Premium,Differential
Raheem,5.0,Sterling,3.1,MCI,154,14.0,Sterling,2534,10,9,14,23,0,10,458,663.4,584.1,1366.0,260.3,55,42,8,13,Midfielder,11.0,19,Premium,Differential
Bernardo Mota,3.6,Veiga de Carvalho e Silva,2.0,MCI,94,13.4,Bernardo,2063,2,7,11,18,0,9,413,399.6,476.2,463.0,134.1,165,59,68,77,Midfielder,7.0,9,Mid,Differential
Phil,4.8,Foden,6.2,MCI,135,16.9,Foden,1607,9,8,6,16,0,17,479,580.8,545.8,734.0,186.0,77,45,41,41,Midfielder,8.0,17,Mid,Differential
Rodrigo,2.7,Hernandez,0.4,MCI,91,16.5,Rodrigo,2747,2,2,13,27,0,5,531,640.6,546.3,335.0,152.4,57,44,103,65,Midfielder,5.5,4,Budget,Differential
Ferran,4.0,Torres,2.6,MCI,95,13.6,Torres,1297,7,4,7,13,0,4,265,352.2,276.4,543.0,117.0,186,123,56,98,Midfielder,7.0,11,Mid,Differential
Fernando,3.1,Luiz Rosa,0.3,MCI,65,13.0,Fernandinho,1182,0,2,7,10,0,8,303,248.6,220.8,106.0,57.6,229,157,225,223,Midfielder,5.0,2,Budget,Differential
Nemanja,1.8,Matic,0.2,MUN,36,8.0,Matic,1101,0,1,4,18,0,0,223,218.4,149.0,80.0,44.7,240,185,252,257,Midfielder,4.5,1,Budget,Differential
Paul,3.5,Pogba,2.7,MUN,92,12.3,Pogba,1892,3,6,5,26,0,11,355,451.4,376.0,401.0,122.5,147,86,85,90,Midfielder,7.5,9,Mid,Differential
Frederico,2.3,Rodrigues de Paula Santos,0.2,MUN,69,13.8,Fred,2389,1,0,12,25,0,1,404,482.6,395.6,200.0,108.0,133,78,160,111,Midfielder,5.0,1,Budget,Differential
Jesse,6.6,Lingard,3.8,MUN,106,15.1,Lingard,1423,9,5,4,19,0,15,332,487.0,288.2,530.0,130.4,130,120,57,81,Midfielder,7.0,14,Mid,Differential
Bruno Miguel,6.6,Borges Fernandes,45.3,MUN,244,20.3,Fernandes,3101,18,14,13,36,0,36,870,1292.6,1414.9,1253.0,396.2,2,1,11,1,Midfielder,12.0,32,Premium,High
Marcus,4.7,Rashford,0.7,MUN,174,18.3,Rashford,2917,11,11,12,39,0,9,535,793.2,682.1,1127.0,260.3,21,29,14,12,Midfielder,9.5,22,Premium,Differential
Donny,1.7,van de Beek,0.2,MUN,32,5.3,van de Beek,511,1,2,0,12,0,0,133,117.0,58.4,70.0,24.5,293,272,262,302,Midfielder,6.0,3,Mid,Differential
Scott,2.8,McTominay,0.6,MUN,91,16.5,McTominay,2124,4,2,9,25,0,4,413,523.2,270.5,314.0,110.9,105,128,108,107,Midfielder,5.5,6,Budget,Differential
Daniel,2.9,James,0.2,MUN,43,7.2,James,907,3,1,4,7,0,1,145,186.0,145.7,285.0,61.5,257,187,125,220,Midfielder,6.0,4,Mid,Differential
Mason,3.4,Greenwood,4.3,MUN,106,14.1,Greenwood,1813,7,2,7,23,0,9,318,370.8,278.7,881.0,152.7,175,122,30,64,Midfielder,7.5,9,Mid,Differential
Juan,3.6,Mata,0.1,MUN,32,6.4,Mata,507,1,3,1,6,0,3,126,108.4,132.8,86.0,32.7,301,197,245,289,Midfielder,5.0,4,Budget,Differential
Jadon,0.0,Sancho,12.1,MUN,0,0.0,Sancho,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,492,492,492,492,Midfielder,9.5,0,Premium,Differential
Jonjo,2.5,Shelvey,0.2,NEW,74,13.5,Shelvey,2616,1,3,6,46,0,2,377,474.2,522.1,299.0,129.6,137,52,116,83,Midfielder,5.5,4,Budget,Differential
Jeff,2.4,Hendrick,0.1,NEW,52,10.4,Hendrick,1418,2,1,3,24,0,3,177,211.4,99.0,95.0,40.3,243,226,238,268,Midfielder,5.0,3,Budget,Differential
Ryan,2.2,Fraser,0.2,NEW,39,7.1,Fraser,922,0,4,4,18,0,0,154,142.8,395.0,165.0,70.1,284,79,179,201,Midfielder,5.5,4,Budget,Differential
Jacob,2.7,Murphy,0.1,NEW,69,13.8,Murphy,1617,2,3,3,33,0,7,252,363.4,280.8,289.0,93.2,180,121,122,142,Midfielder,5.0,5,Budget,Differential
Isaac,1.7,Hayden,0.2,NEW,40,8.9,Hayden,1942,0,0,4,33,0,0,211,278.0,117.7,155.0,55.3,211,207,189,226,Midfielder,4.5,0,Budget,Differential
Miguel,2.9,Almirón,0.5,NEW,97,17.6,Almirón,2426,4,2,5,48,0,8,367,452.6,447.3,425.0,132.6,146,65,79,78,Midfielder,5.5,6,Budget,Differential
Sean,1.9,Longstaff,0.3,NEW,41,9.1,S.Longstaff,1405,0,1,2,26,0,1,168,179.2,182.8,148.0,50.8,261,171,197,243,Midfielder,4.5,1,Budget,Differential
Matthew,2.0,Longstaff,0.2,NEW,10,2.2,M.Longstaff,376,0,0,1,8,0,0,47,32.6,35.6,2.0,7.0,342,285,326,339,Midfielder,4.5,0,Budget,Differential
Billy,1.6,Gilmour,8.3,NOR,8,1.8,Gilmour,259,0,0,1,2,0,0,38,36.0,50.9,8.0,9.5,340,277,318,334,Midfielder,4.5,0,Budget,Differential
Marco,0.0,Stiepermann,0.0,NOR,0,0.0,Stiepermann,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,434,430,440,Midfielder,5.0,0,Budget,Differential
Lukas,0.0,Rupp,0.1,NOR,0,0.0,Rupp,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,389,375,369,389,Midfielder,4.5,0,Budget,Differential
Kenny,0.0,McLean,0.1,NOR,0,0.0,McLean,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,435,431,441,Midfielder,5.0,0,Budget,Differential
Onel,0.0,Hernández,0.1,NOR,0,0.0,Hernández,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,440,435,444,Midfielder,5.0,0,Budget,Differential
Kieran,0.0,Dowell,0.1,NOR,0,0.0,Dowell,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,468,467,469,Midfielder,5.5,0,Budget,Differential
Todd,0.0,Cantwell,2.3,NOR,0,0.0,Cantwell,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,471,470,472,Midfielder,5.5,0,Budget,Differential
Przemyslaw,0.0,Placheta,0.0,NOR,0,0.0,Placheta,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,456,453,458,Midfielder,5.0,0,Budget,Differential
Josh,0.0,Martin,0.0,NOR,0,0.0,Martin,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,459,457,461,Midfielder,5.0,0,Budget,Differential
Milot,0.0,Rashica,0.3,NOR,0,0.0,Rashica,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,474,473,475,Midfielder,5.5,0,Budget,Differential
Pierre,0.0,Lees-Melou,0.1,NOR,0,0.0,Lees-Melou,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,450,447,452,Midfielder,5.0,0,Budget,Differential
Theo,3.5,Walcott,0.3,SOU,76,12.7,Walcott,1629,3,4,5,28,0,2,185,269.8,248.0,366.0,88.0,221,140,93,153,Midfielder,6.0,7,Mid,Differential
Oriol,2.5,Romeu Vidal,0.7,SOU,52,11.6,Romeu,1762,1,1,6,25,0,4,264,349.2,229.1,98.0,67.6,189,154,233,206,Midfielder,4.5,2,Budget,Differential
Nathan,2.3,Redmond,0.2,SOU,67,11.2,Redmond,1727,2,3,1,39,0,3,243,297.0,400.4,477.0,117.1,203,77,67,97,Midfielder,6.0,5,Mid,Differential
Stuart,3.5,Armstrong,0.4,SOU,115,19.2,Armstrong,2764,4,7,8,56,0,4,455,541.2,496.7,457.0,149.4,95,54,70,67,Midfielder,6.0,11,Mid,Differential
James,4.1,Ward-Prowse,4.9,SOU,156,24.0,Ward-Prowse,3420,8,7,9,68,0,17,772,940.0,971.2,355.0,226.5,7,11,96,20,Midfielder,6.5,15,Mid,Differential
Nathan,2.0,Tella,0.2,SOU,36,7.2,Tella,735,1,2,2,11,0,2,76,94.6,86.0,203.0,38.2,313,245,157,275,Midfielder,5.0,3,Budget,Differential
William,1.7,Smallbone,0.0,SOU,5,1.1,Smallbone,171,0,0,0,5,0,0,17,16.8,7.4,9.0,3.3,350,326,317,350,Midfielder,4.5,0,Budget,Differential
Ibrahima,1.4,Diallo,0.1,SOU,31,6.9,Diallo,1010,0,0,3,22,0,0,132,120.4,143.2,66.0,32.9,291,188,266,288,Midfielder,4.5,0,Budget,Differential
Moussa,1.7,Djenepo,0.1,SOU,46,8.4,Djenepo,1229,1,2,3,27,0,0,140,178.0,97.7,170.0,44.1,263,228,176,259,Midfielder,5.5,3,Budget,Differential
Moussa,1.8,Sissoko,1.4,TOT,44,9.8,Sissoko,1576,0,0,5,22,0,2,214,182.2,94.5,69.0,34.6,259,234,263,284,Midfielder,4.5,0,Budget,Differential
Erik,1.2,Lamela,0.0,TOT,28,4.7,Lamela,700,1,1,1,17,0,0,96,115.2,137.1,236.0,48.4,295,191,141,246,Midfielder,6.0,2,Mid,Differential
Heung-Min,6.2,Son,18.9,TOT,228,22.8,Son,3119,17,11,13,36,0,26,777,1052.2,1049.9,1046.0,315.2,5,8,16,5,Midfielder,10.0,28,Premium,High
Lucas,2.7,Rodrigues Moura da Silva,0.7,TOT,80,12.3,Lucas Moura,1397,3,5,4,18,0,5,238,322.4,258.4,298.0,87.7,197,137,117,154,Midfielder,6.5,8,Mid,Differential
Bamidele,2.0,Alli,1.2,TOT,30,4.6,Dele,613,0,2,3,9,0,0,101,103.4,132.1,165.0,39.9,305,199,180,270,Midfielder,6.5,2,Mid,Differential
Pierre-Emile,2.8,Højbjerg,2.9,TOT,107,21.4,Højbjerg,3420,2,4,12,45,0,6,578,728.8,308.7,146.0,118.4,38,110,198,95,Midfielder,5.0,6,Budget,Differential
Harry,1.3,Winks,1.2,TOT,19,4.2,Winks,856,0,0,1,16,0,0,124,128.2,77.6,24.0,22.8,289,255,303,304,Midfielder,4.5,0,Budget,Differential
Steven,2.6,Bergwijn,0.3,TOT,55,9.2,Bergwijn,1202,1,4,5,15,0,2,129,161.4,190.9,180.0,52.8,274,167,171,237,Midfielder,6.0,5,Mid,Differential
Giovani,1.9,Lo Celso,0.2,TOT,35,5.8,Lo Celso,939,1,1,5,10,0,0,149,169.2,222.8,155.0,54.3,268,156,190,231,Midfielder,6.0,2,Mid,Differential
Oliver,0.0,Skipp,0.3,TOT,0,0.0,Skipp,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,402,398,413,Midfielder,4.5,0,Budget,Differential
Tanguy,3.0,Ndombele,0.4,TOT,99,16.5,Ndombele,2086,3,3,12,24,0,7,407,408.0,270.8,281.0,96.2,161,127,128,137,Midfielder,6.0,6,Mid,Differential
Bryan,0.0,Gil Salvatierra,0.2,TOT,0,0.0,Bryan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,487,487,487,Midfielder,6.0,0,Mid,Differential
Dan,0.0,Gosling,0.1,WAT,0,0.0,Gosling,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438,431,427,438,Midfielder,5.0,0,Budget,Differential
Tom,0.0,Cleverley,0.1,WAT,0,0.0,Cleverley,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,432,428,439,Midfielder,5.0,0,Budget,Differential
Nathaniel,0.0,Chalobah,0.1,WAT,0,0.0,Chalobah,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,443,439,434,443,Midfielder,5.0,0,Budget,Differential
Will,0.0,Hughes,0.1,WAT,0,0.0,Hughes,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,441,436,445,Midfielder,5.0,0,Budget,Differential
Ken,0.0,Sema,0.1,WAT,0,0.0,Sema,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,465,464,466,Midfielder,5.5,0,Budget,Differential
Philip,0.0,Zinckernagel,0.1,WAT,0,0.0,Zinckernagel,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,466,465,467,Midfielder,5.5,0,Budget,Differential
Ayotomiwa,0.0,Dele-Bashiru,0.1,WAT,0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402,390,385,402,Midfielder,4.5,0,Budget,Differential
Domingos,0.0,Quina,0.1,WAT,0,0.0,Quina,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,403,399,414,Midfielder,4.5,0,Budget,Differential
Ismaila,0.0,Sarr,4.2,WAT,0,0.0,Sarr,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,485,485,485,485,Midfielder,6.0,0,Mid,Differential
Joseph,0.0,Hungbo,0.1,WAT,0,0.0,Hungbo,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,419,415,429,Midfielder,4.5,0,Budget,Differential
Imrân,0.0,Louza,0.1,WAT,0,0.0,Louza,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,480,479,481,Midfielder,5.5,0,Budget,Differential
Kwadwo,0.0,Baah,0.1,WAT,0,0.0,Baah,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,435,425,421,435,Midfielder,4.5,0,Budget,Differential
Oghenekaro Peter,0.0,Etebo,0.2,WAT,0,0.0,Etebo,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,407,403,417,Midfielder,4.5,0,Budget,Differential
Mark,1.3,Noble,0.7,WHU,27,6.0,Noble,701,0,0,0,15,0,0,132,80.4,88.6,7.0,17.6,318,242,319,318,Midfielder,4.5,0,Budget,Differential
Andriy,1.1,Yarmolenko,0.4,WHU,17,3.1,Yarmolenko,362,0,1,1,7,0,0,47,50.6,80.3,106.0,23.5,333,252,226,303,Midfielder,5.5,1,Budget,Differential
Manuel,1.6,Lanzini,0.2,WHU,28,4.7,Lanzini,556,1,1,1,5,0,0,117,121.4,153.0,102.0,37.5,290,183,230,280,Midfielder,6.0,2,Mid,Differential
Saïd,2.4,Benrahma,2.7,WHU,73,12.2,Benrahma,1376,1,6,3,19,0,4,255,301.0,371.9,371.0,104.6,201,87,91,119,Midfielder,6.0,7,Mid,Differential
Jarrod,3.7,Bowen,2.0,WHU,141,21.7,Bowen,2556,8,6,9,33,0,8,434,529.8,493.5,812.0,183.7,101,55,34,42,Midfielder,6.5,14,Mid,Differential
Declan,2.7,Rice,4.3,WHU,86,17.2,Rice,2880,2,1,11,37,0,2,520,561.2,343.8,303.0,121.3,85,100,113,92,Midfielder,5.0,3,Budget,Differential
Tomas,3.9,Soucek,11.3,WHU,147,24.5,Soucek,3420,10,2,11,47,0,16,555,889.8,271.1,925.0,208.8,8,126,24,28,Midfielder,6.0,12,Mid,Differential
Pablo,3.8,Fornals,0.5,WHU,125,20.8,Fornals,2571,5,7,9,33,0,10,430,491.8,441.3,631.0,156.5,127,67,51,59,Midfielder,6.0,12,Mid,Differential
João Filipe Iria,2.2,Santos Moutinho,0.4,WOL,73,14.6,Moutinho,2526,1,1,6,40,0,4,446,478.4,726.9,113.0,132.2,134,22,221,79,Midfielder,5.0,2,Budget,Differential
Leander,2.3,Dendoncker,0.2,WOL,77,15.4,Dendoncker,2498,1,2,11,33,0,2,330,386.4,261.4,343.0,99.2,170,136,100,131,Midfielder,5.0,3,Budget,Differential
Adama,2.5,Traoré,1.0,WOL,94,15.7,Traoré,2640,2,4,7,41,0,5,359,475.4,751.0,645.0,187.2,136,21,50,40,Midfielder,6.0,6,Mid,Differential
Rúben Diogo,2.9,da Silva Neves,1.5,WOL,104,18.9,Neves,2670,5,1,8,42,0,10,502,697.2,455.0,445.0,159.9,45,63,74,57,Midfielder,5.5,6,Budget,Differential
Daniel,3.1,Castelo Podence,0.0,WOL,75,13.6,Podence,1661,3,2,8,24,0,5,240,285.6,322.0,456.0,106.2,208,105,71,116,Midfielder,5.5,5,Budget,Differential
Morgan,2.0,Gibbs-White,0.7,WOL,22,4.9,Gibbs-White,407,1,0,0,6,0,3,87,85.0,112.8,114.0,31.3,314,212,220,292,Midfielder,4.5,1,Budget,Differential
Pedro,4.0,Lomba Neto,0.1,WOL,124,19.1,Neto,2549,5,8,9,38,0,10,492,594.2,1007.3,722.0,232.5,68,10,44,18,Midfielder,6.5,13,Mid,Differential
Owen,1.5,Otasowie,0.3,WOL,9,2.0,Otasowie,185,0,1,0,6,0,0,33,38.2,25.9,34.0,9.8,338,299,290,333,Midfielder,4.5,1,Budget,Differential
Francisco,0.0,Machado Mota de Castro Trincão,0.5,WOL,0,0.0,Trincão,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,483,483,484,Midfielder,6.0,0,Mid,Differential
Pierre-Emerick,4.5,Aubameyang,3.9,ARS,131,13.1,Aubameyang,2330,10,3,10,26,0,11,358,493.8,361.5,823.0,167.4,125,90,32,50,Forward,10.0,13,Premium,Differential
Alexandre,4.2,Lacazette,4.5,ARS,129,15.2,Lacazette,1916,13,3,7,21,0,21,452,602.4,307.4,797.0,170.4,64,113,36,48,Forward,8.5,16,Mid,Differential
Edward,2.1,Nketiah,0.5,ARS,36,6.5,Nketiah,411,2,1,1,6,0,5,120,116.6,97.3,211.0,42.1,294,231,155,262,Forward,5.5,3,Budget,Differential
Ollie,4.5,Watkins,24.6,AVL,168,22.4,Watkins,3328,14,9,14,46,0,18,531,815.4,610.4,1721.0,314.0,17,38,2,6,Forward,7.5,23,Mid,High
Wesley,1.0,Moraes,0.2,AVL,3,0.5,Wesley,15,0,0,0,1,0,0,11,5.0,1.1,17.0,2.3,358,334,308,355,Forward,5.5,0,Budget,Differential
Mbwana Ally,0.0,Samatta,0.0,AVL,0,0.0,Samatta,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,476,475,477,Forward,5.5,0,Budget,Differential
Keinan,1.5,Davis,7.8,AVL,23,5.1,Davis,265,1,1,1,1,0,0,85,77.2,76.7,169.0,31.7,320,258,178,291,Forward,4.5,2,Budget,Differential
Danny,4.5,Ings,16.4,AVL,131,16.4,Ings,2172,12,4,6,40,0,21,464,634.6,300.7,866.0,178.4,58,115,31,43,Forward,8.0,16,Mid,High
